student_id,favorite_team,demographic,low_income,first_gen
53fd03f4,Washington Nationals,Water,No,Yes
540b137a,Washington Nationals,Fire,No,Yes
54186a8c,Milwaukee Brewers,Electric,No,No
54212504,Washington Nationals,Dragon,No,No
54370f64,Washington Nationals,Fire,No,No
543f45c6,Washington Nationals,Fire,No,No
544e2c5b,Baltimore Orioles,Fire,No,Unknown
544e6ec0,Washington Nationals,Fire,Yes,No
5450c55e,Washington Nationals,Psychic,Yes,Yes
54525bf5,Baltimore Orioles,Fairy,No,No
54526a0b,Washington Nationals,Water,Yes,No
545a56a9,Milwaukee Brewers,Grass,Yes,Yes
545c968e,Milwaukee Brewers,Water,No,No
545e8f1b,Washington Nationals,Water,No,No
546727c2,Washington Nationals,Dragon,No,No
546cf984,Milwaukee Brewers,Fire,Yes,No
5471d037,Washington Nationals,Fire,No,No
5471fe25,Washington Nationals,Water,No,No
54722692,Milwaukee Brewers,Grass,No,No
548eec8b,Washington Nationals,Fairy,Yes,Yes
5493b2ff,Washington Nationals,Water,Yes,Yes
5493cbec,Milwaukee Brewers,Water,No,No
54a2e46f,Milwaukee Brewers,Water,No,No
54a97805,Washington Nationals,Fire,Yes,Yes
54bf6a91,Washington Nationals,Water,No,No
54cbab2d,Milwaukee Brewers,Fire,Yes,No
54cc18d7,Washington Nationals,Fire,Yes,Yes
54e96b2c,Washington Nationals,Water,Yes,Yes
54f00ea1,Milwaukee Brewers,Fire,No,No
550b8bdd,Washington Nationals,Fire,Yes,No
550e8e27,Washington Nationals,Grass,No,No
550edb70,Milwaukee Brewers,Fairy,No,No
55165626,Washington Nationals,Grass,No,No
551b2be3,Milwaukee Brewers,Fire,Yes,Yes
551fedd1,Washington Nationals,Fire,Yes,Yes
553a7502,Washington Nationals,Water,No,No
55443c13,Washington Nationals,Fire,Yes,No
554472fd,Washington Nationals,Fire,Yes,Unknown
554cadb4,Washington Nationals,Grass,Yes,No
55526143,Milwaukee Brewers,Fire,No,No
556aa496,Washington Nationals,Fire,Yes,Yes
556afbd2,Milwaukee Brewers,Water,Yes,No
556cd223,Milwaukee Brewers,Water,No,No
55721d44,Washington Nationals,Water,Yes,Yes
5576c61c,Milwaukee Brewers,Fairy,No,No
557d907c,Washington Nationals,Water,No,No
55842dec,Washington Nationals,Grass,No,No
55919049,Milwaukee Brewers,Water,No,No
55a74895,Washington Nationals,Water,No,No
55a76da6,Milwaukee Brewers,Grass,No,No
55acdde3,Milwaukee Brewers,Water,No,No
55b661d8,Washington Nationals,Fire,Yes,No
55c06341,Washington Nationals,Grass,No,No
55c24cf7,Milwaukee Brewers,Fire,Yes,No
55caa2a6,Milwaukee Brewers,Water,Yes,Yes
55d2d2d1,Milwaukee Brewers,Water,No,No
55d3654e,Milwaukee Brewers,Grass,No,No
55d4f79b,Milwaukee Brewers,Fire,No,No
55d88ac8,Milwaukee Brewers,Water,Yes,No
55d9bf8f,Milwaukee Brewers,Grass,No,No
55e6af5a,Milwaukee Brewers,Fire,Yes,Unknown
5602803b,Milwaukee Brewers,Dragon,Yes,No
56057c19,Washington Nationals,Water,No,No
561634ec,Milwaukee Brewers,Fire,Yes,Yes
5616685d,Washington Nationals,Water,Yes,No
56264c48,Milwaukee Brewers,Fire,No,No
5627284d,Washington Nationals,Water,No,No
56333b01,Washington Nationals,Grass,No,No
563c581c,Milwaukee Brewers,Psychic,No,No
563ee046,Washington Nationals,Water,No,No
564e6f52,Milwaukee Brewers,Grass,No,No
564fea79,Washington Nationals,Water,No,No
56513c9e,Milwaukee Brewers,Water,No,No
565a63c7,Washington Nationals,Water,No,No
566c292b,Milwaukee Brewers,Fire,Yes,No
56734c1c,Washington Nationals,Dragon,Yes,No
5681de51,Milwaukee Brewers,Fire,No,Yes
56829461,Washington Nationals,Water,No,No
568798de,Washington Nationals,Grass,No,No
56980c5b,Washington Nationals,Grass,No,No
569989dd,Washington Nationals,Grass,No,No
56a7697e,Milwaukee Brewers,Water,No,No
56a8dd17,Milwaukee Brewers,Grass,No,No
56b0be35,Milwaukee Brewers,Dragon,No,No
56b3560f,Milwaukee Brewers,Dragon,No,No
56bc81d5,Washington Nationals,Fire,No,No
56c2e06d,Milwaukee Brewers,Water,No,No
56d8a99a,Washington Nationals,Fire,Yes,No
56da481c,Baltimore Orioles,Water,No,Yes
56e576d8,Milwaukee Brewers,Water,No,No
56e67bd1,Washington Nationals,Water,No,No
56edc785,Milwaukee Brewers,Water,No,No
56f3715c,Milwaukee Brewers,Grass,No,No
56f5ccb5,Washington Nationals,Water,No,No
56f66d81,Washington Nationals,Fire,Yes,Yes
5716fe6a,Milwaukee Brewers,Fire,No,No
571d0b61,Milwaukee Brewers,Psychic,No,No
572247c7,Milwaukee Brewers,Psychic,Yes,No
5723b7bf,Milwaukee Brewers,Grass,No,No
572465b2,Milwaukee Brewers,Water,No,No
572ee109,Milwaukee Brewers,Fire,Yes,Yes
5748b1d4,Washington Nationals,Water,No,No
5748f47d,Washington Nationals,Grass,Yes,No
574ad164,Washington Nationals,Grass,No,No
5766c12d,Milwaukee Brewers,Fire,No,No
576b88e8,Milwaukee Brewers,Fire,Yes,No
576d6339,Milwaukee Brewers,Fire,No,Yes
577903ee,Milwaukee Brewers,Grass,No,No
57877371,Milwaukee Brewers,Fairy,No,No
578845c4,Washington Nationals,Fire,No,Yes
578e7ddb,Milwaukee Brewers,Fire,No,No
578eb007,Milwaukee Brewers,Dragon,Yes,No
579957fc,Milwaukee Brewers,Fire,Yes,No
57a147b0,Washington Nationals,Fire,Yes,Yes
57a87c58,Milwaukee Brewers,Grass,No,No
57af55ac,Washington Nationals,Water,Yes,Yes
57baeb0b,Milwaukee Brewers,Fire,Yes,Unknown
57be386c,Washington Nationals,Water,No,No
57bec246,Washington Nationals,Fire,Yes,No
57d08a21,Washington Nationals,Fire,Yes,Yes
57d351dd,Washington Nationals,Dragon,No,No
57f27fa9,Baltimore Orioles,Fire,Yes,Yes
57f4aa8d,Baltimore Orioles,Dragon,No,No
57f917c6,Washington Nationals,Water,No,No
57fc4767,Milwaukee Brewers,Grass,No,No
57feb74f,Milwaukee Brewers,Grass,No,No
57feca0f,Milwaukee Brewers,Dragon,Yes,No
5801b8b4,Milwaukee Brewers,Dragon,Yes,No
580c2c75,Milwaukee Brewers,Fire,No,Yes
580d579b,Milwaukee Brewers,Grass,Yes,No
580d5d92,Washington Nationals,Fairy,No,No
58108117,Milwaukee Brewers,Fire,Yes,No
58140695,Washington Nationals,Water,No,No
5817e375,Washington Nationals,Fire,No,No
582450bb,Milwaukee Brewers,Psychic,Yes,Yes
5835f958,Washington Nationals,Water,No,No
583f04d0,Milwaukee Brewers,Grass,No,No
58402209,Milwaukee Brewers,Water,Yes,No
584f1f56,Milwaukee Brewers,Grass,No,No
586051e2,Washington Nationals,Water,No,No
5871c8e7,Washington Nationals,Fire,No,Yes
5873694e,Baltimore Orioles,Fire,No,No
587a13ff,Milwaukee Brewers,Fire,No,Yes
5889d6a7,Washington Nationals,Grass,No,No
58929588,Washington Nationals,Fire,Yes,Yes
58942a8b,Washington Nationals,Water,No,No
58976b7b,Milwaukee Brewers,Fire,No,Yes
589c363f,Milwaukee Brewers,Grass,No,No
58afdd1c,Washington Nationals,Fire,No,No
58c5cb99,Washington Nationals,Water,No,Yes
58cdec15,Washington Nationals,Water,No,No
58d4a06b,Washington Nationals,Water,Yes,No
58e210cd,Milwaukee Brewers,Fire,No,No
58e590a8,Washington Nationals,Water,No,Yes
58e7e9d8,Washington Nationals,Water,No,No
58f361ec,Milwaukee Brewers,Dragon,No,No
58f4f19e,Milwaukee Brewers,Fire,Yes,No
59005371,Milwaukee Brewers,Fire,Yes,Yes
590aa26a,Washington Nationals,Grass,No,No
591c34d2,Milwaukee Brewers,Fire,No,No
593c14f2,Milwaukee Brewers,Water,No,Yes
594755fe,Milwaukee Brewers,Grass,No,No
59487537,Milwaukee Brewers,Water,No,No
5949c243,Milwaukee Brewers,Dragon,Yes,No
595acf93,Milwaukee Brewers,Grass,No,No
595f2341,Washington Nationals,Water,Yes,Yes
5960cbb1,Washington Nationals,Water,No,No
5974c558,Washington Nationals,Grass,No,No
597b94ce,Washington Nationals,Fire,No,Yes
597bed76,Washington Nationals,Psychic,Yes,No
5989d5ef,Washington Nationals,Psychic,Yes,Yes
598b98b1,Milwaukee Brewers,Grass,No,No
598c6cfc,Washington Nationals,Fire,No,No
599eb3de,Milwaukee Brewers,Water,No,No
59a0f8e6,Milwaukee Brewers,Fire,Yes,Yes
59a71876,Milwaukee Brewers,Grass,No,No
59a8ed5b,Milwaukee Brewers,Fire,Yes,Yes
59abb155,Washington Nationals,Fire,No,No
59b5ab78,Milwaukee Brewers,Water,No,No
59c04a26,Milwaukee Brewers,Grass,No,No
59c67f42,Washington Nationals,Water,Yes,No
59d15248,Milwaukee Brewers,Grass,No,No
59d15bad,Washington Nationals,Grass,No,No
59d84641,Washington Nationals,Fire,Yes,Yes
59db6e2d,Washington Nationals,Water,No,No
59e69681,Washington Nationals,Psychic,Yes,No
59f39b5b,Milwaukee Brewers,Grass,No,No
59f4b44a,Milwaukee Brewers,Water,Yes,No
5a0e0e14,Washington Nationals,Fairy,Yes,No
5a15567b,Washington Nationals,Water,Yes,No
5a1b83ea,Baltimore Orioles,Fairy,No,No
5a21b9cd,Washington Nationals,Fairy,No,No
5a2b46dc,Milwaukee Brewers,Water,No,No
5a322782,Washington Nationals,Fire,Yes,Yes
5a34b0c5,Washington Nationals,Fire,Yes,Yes
5a3d4449,Milwaukee Brewers,Water,No,No
5a4be9ba,Milwaukee Brewers,Water,No,No
5a57ca78,Milwaukee Brewers,Grass,No,No
5a5b0ca5,Milwaukee Brewers,Fire,No,No
5a5d0a5b,Milwaukee Brewers,Psychic,Yes,No
5a640494,Washington Nationals,Grass,No,No
5a67c1c2,Washington Nationals,Fairy,No,No
5a7773fc,Milwaukee Brewers,Grass,No,No
5a7e2623,Washington Nationals,Psychic,Yes,Yes
5a80b75a,Washington Nationals,Water,Yes,No
5a97d517,Milwaukee Brewers,Water,No,No
5a97f6e5,Washington Nationals,Grass,No,No
5a9f3ef4,Milwaukee Brewers,Fire,Yes,Yes
5aade532,Milwaukee Brewers,Grass,No,No
5ab09a6f,Washington Nationals,Fire,No,No
5ab96146,Washington Nationals,Grass,No,No
5abc8500,Milwaukee Brewers,Fire,Yes,Yes
5ac3763e,Milwaukee Brewers,Water,No,Yes
5ac5e48f,Milwaukee Brewers,Grass,Yes,Yes
5ac8a5fa,Milwaukee Brewers,Water,No,No
5ac8afc4,Milwaukee Brewers,Grass,No,No
5ae22e3f,Milwaukee Brewers,Fire,Yes,Unknown
5ae7e72d,Washington Nationals,Dragon,No,No
5af40cf2,Milwaukee Brewers,Fire,Yes,Yes
5b05d7aa,Milwaukee Brewers,Fire,Yes,Yes
5b0f49fb,Washington Nationals,Fire,Yes,No
5b1c1d8e,Washington Nationals,Fire,Yes,Unknown
5b28925f,Milwaukee Brewers,Grass,No,No
5b34b0c7,Washington Nationals,Fire,Yes,No
5b4423f4,Milwaukee Brewers,Fire,Yes,Yes
5b450b11,Washington Nationals,Grass,No,No
5b4c5068,Milwaukee Brewers,Fire,No,No
5b4ff145,Milwaukee Brewers,Fire,No,No
5b57d813,Washington Nationals,Fire,Yes,Yes
5b665520,Milwaukee Brewers,Fire,No,No
5b7dc577,Milwaukee Brewers,Water,No,No
5b88d510,Washington Nationals,Fire,Yes,No
5b88e641,Milwaukee Brewers,Grass,No,No
5b8a9158,Washington Nationals,Grass,No,No
5baa1768,Washington Nationals,Water,No,No
5bacb4b4,Washington Nationals,Water,Yes,No
5bb1ed8c,Washington Nationals,Water,No,Unknown
5bbc035f,Milwaukee Brewers,Grass,No,No
5bbc8738,Washington Nationals,Water,Yes,Yes
5be3911d,Milwaukee Brewers,Grass,No,Yes
5be5994e,Washington Nationals,Water,No,No
5bf082d0,Washington Nationals,Water,Yes,No
5bfda92c,Milwaukee Brewers,Dragon,Yes,Yes
5c0ffa60,Washington Nationals,Fire,No,No
5c232b78,Washington Nationals,Fire,Yes,Yes
5c38e2a1,Washington Nationals,Water,No,No
5c4215e7,Milwaukee Brewers,Fire,Yes,Yes
5c444e6a,Washington Nationals,Dragon,Yes,No
5c5f60c4,Washington Nationals,Fire,Yes,Yes
5c5fa3ed,Washington Nationals,Water,No,No
5c7f605d,Milwaukee Brewers,Fire,Yes,No
5c828f6b,Milwaukee Brewers,Psychic,Yes,Yes
5c91a972,Washington Nationals,Fire,No,Yes
5c9563c3,Milwaukee Brewers,Fire,Yes,Yes
5c9efc65,Washington Nationals,Water,Yes,No
5cafdcf2,Washington Nationals,Fire,Yes,Yes
5cb32559,Milwaukee Brewers,Water,Yes,No
5cb9185f,Milwaukee Brewers,Fire,Yes,Yes
5cc05c69,Washington Nationals,Fire,Yes,Yes
5cf3028e,Washington Nationals,Water,No,No
5cf4e692,Washington Nationals,Fire,No,No
5d000b8e,Washington Nationals,Fire,Yes,No
5d047dc7,Baltimore Orioles,Water,No,No
5d0ca6f6,Washington Nationals,Grass,No,No
5d0d14cd,Milwaukee Brewers,Fire,Yes,No
5d1d6733,Milwaukee Brewers,Water,No,No
5d24e449,Baltimore Orioles,Water,No,No
5d31637d,Washington Nationals,Water,No,No
5d363482,Milwaukee Brewers,Fairy,No,Unknown
5d3ed3c0,Milwaukee Brewers,Fire,No,No
5d412bbc,Milwaukee Brewers,Psychic,No,Unknown
5d44756c,Washington Nationals,Grass,No,No
5d45853a,Washington Nationals,Fire,No,No
5d4c3806,Milwaukee Brewers,Fire,No,No
5d4ce2b0,Milwaukee Brewers,Fire,Yes,Yes
5d4f4c35,Milwaukee Brewers,Fire,No,Yes
5d5117f8,Washington Nationals,Grass,No,Yes
5d53a17d,Washington Nationals,Fire,Yes,No
5d589b5c,Milwaukee Brewers,Water,No,No
5d6d7d7e,Washington Nationals,Water,Yes,No
5d867399,Milwaukee Brewers,Fire,Yes,Yes
5da378b1,Milwaukee Brewers,Fire,Yes,Yes
5da81677,Washington Nationals,Water,No,No
5dac6b3b,Milwaukee Brewers,Water,No,No
5dae10c1,Milwaukee Brewers,Water,No,No
5dc143c8,Milwaukee Brewers,Water,Yes,No
5dc47223,Milwaukee Brewers,Grass,Yes,No
5dc8f64b,Milwaukee Brewers,Fairy,No,No
5dd2bb90,Washington Nationals,Fire,No,No
5dd5c1c8,Washington Nationals,Fire,No,Yes
5de47567,Milwaukee Brewers,Water,No,No
5debac35,Washington Nationals,Fire,Yes,No
5dec11a6,Washington Nationals,Fire,No,No
5df19d71,Milwaukee Brewers,Fairy,Yes,No
5e0762e8,Washington Nationals,Fire,Yes,Yes
5e220bb8,Washington Nationals,Water,Yes,No
5e257c49,Washington Nationals,Water,No,No
5e2658c3,Milwaukee Brewers,Water,No,No
5e3e89b0,Milwaukee Brewers,Dragon,No,No
5e42a2e2,Washington Nationals,Water,Yes,No
5e43eed0,Milwaukee Brewers,Fairy,No,No
5e4717b8,Washington Nationals,Dragon,No,No
5e4908fb,Washington Nationals,Water,No,Yes
5e5c0e67,Washington Nationals,Fire,Yes,Yes
5e5c30e4,Milwaukee Brewers,Water,No,No
5e71126c,Washington Nationals,Fire,No,No
5e896226,Milwaukee Brewers,Fire,Yes,Yes
5eb72033,Washington Nationals,Grass,No,No
5ebd253b,Washington Nationals,Fire,Yes,Yes
5ec6ddd8,Washington Nationals,Grass,Yes,Unknown
5ecbba79,Washington Nationals,Grass,No,No
5edca30a,Milwaukee Brewers,Water,No,No
5ee5f4d5,Washington Nationals,Fire,Yes,Yes
5ee64a10,Washington Nationals,Fire,Yes,No
5eef4f4e,Washington Nationals,Water,No,No
5f01eed2,Washington Nationals,Water,No,No
5f0d4834,Milwaukee Brewers,Grass,No,No
5f0f9184,Washington Nationals,Water,No,No
5f132cb5,Milwaukee Brewers,Grass,No,No
5f156c10,Washington Nationals,Water,No,No
5f22ff70,Milwaukee Brewers,Fire,No,No
5f236232,Milwaukee Brewers,Grass,No,No
5f2d6617,Milwaukee Brewers,Grass,No,No
5f32f106,Washington Nationals,Fire,No,No
5f3962c2,Milwaukee Brewers,Fire,Yes,No
5f422ed9,Milwaukee Brewers,Grass,Yes,Yes
5f499217,Milwaukee Brewers,Psychic,No,No
5f51dda9,Milwaukee Brewers,Fire,No,No
5f5ca16e,Washington Nationals,Grass,No,No
5f63e9ac,Washington Nationals,Fairy,Yes,No
5f68cbe9,Washington Nationals,Fire,Yes,Yes
5f707485,Milwaukee Brewers,Fire,Yes,Yes
5f744257,Washington Nationals,Grass,No,No
5f81a3dc,Milwaukee Brewers,Water,No,No
5f843f7e,Washington Nationals,Fire,No,No
5f991ab0,Washington Nationals,Grass,Yes,No
5fabde7c,Washington Nationals,Grass,Yes,No
5fad7823,Washington Nationals,Fire,Yes,Yes
5fcd8675,Washington Nationals,Water,No,No
5fced2da,Washington Nationals,Grass,No,No
5fd9bc36,Washington Nationals,Fire,No,No
5fe9251c,Washington Nationals,Water,Yes,No
5fed6913,Milwaukee Brewers,Fire,No,No
5ffa1579,Washington Nationals,Water,No,No
60103f96,Washington Nationals,Water,Yes,No
6014dad2,Milwaukee Brewers,Water,No,No
601db83d,Milwaukee Brewers,Water,No,No
602063e0,Washington Nationals,Water,No,No
60277b13,Washington Nationals,Fire,No,No
6031ba02,Milwaukee Brewers,Grass,No,No
6036bb22,Washington Nationals,Dragon,Yes,No
60391752,Washington Nationals,Water,Yes,Yes
603991b9,Washington Nationals,Fire,No,No
60453436,Washington Nationals,Water,No,No
605296b9,Milwaukee Brewers,Grass,No,Yes
605c7d21,Washington Nationals,Grass,No,No
60619909,Milwaukee Brewers,Water,No,No
606a848c,Washington Nationals,Fire,Yes,No
606a9a94,Washington Nationals,Water,Yes,Unknown
6075e9fe,Washington Nationals,Water,Yes,Yes
607a5f31,Milwaukee Brewers,Fairy,No,No
607f0406,Washington Nationals,Water,No,No
6083517a,Milwaukee Brewers,Fire,Yes,No
6083f3f3,Milwaukee Brewers,Fire,Yes,Yes
6085a7f6,Baltimore Orioles,Dragon,Yes,No
6089dfc5,Washington Nationals,Fire,No,Unknown
608a44aa,Milwaukee Brewers,Fire,Yes,Yes
608a7263,Milwaukee Brewers,Water,Yes,No
608df9e8,Milwaukee Brewers,Grass,No,No
6092d7b3,Washington Nationals,Fairy,No,No
60a3c02a,Milwaukee Brewers,Dragon,Yes,No
60aff381,Washington Nationals,Dragon,Yes,No
60bedb7a,Milwaukee Brewers,Dragon,Yes,No
60bfc73e,Washington Nationals,Grass,No,No
60c09ba1,Baltimore Orioles,Water,No,No
60caf087,Washington Nationals,Grass,No,No
60cbc4ba,Milwaukee Brewers,Water,No,No
60d3bd44,Washington Nationals,Water,No,No
60d943d7,Milwaukee Brewers,Fairy,Yes,No
60e89628,Milwaukee Brewers,Fire,Yes,Yes
60ed4d0d,Milwaukee Brewers,Water,No,No
6113111a,Milwaukee Brewers,Water,No,No
61155505,Washington Nationals,Grass,Yes,Yes
61193b4f,Washington Nationals,Water,No,No
61197d41,Washington Nationals,Water,No,No
61224030,Milwaukee Brewers,Grass,No,No
612e68f6,Washington Nationals,Fire,No,No
61415173,Milwaukee Brewers,Dragon,No,No
6149c51a,Milwaukee Brewers,Water,Yes,No
6155f495,Washington Nationals,Water,No,No
6155f810,Milwaukee Brewers,Water,Yes,No
61591119,Washington Nationals,Water,No,No
6163b52c,Washington Nationals,Fire,Yes,No
61686421,Milwaukee Brewers,Water,Yes,Yes
616b76bf,Milwaukee Brewers,Grass,No,No
6170bc6d,Washington Nationals,Water,No,Yes
618b338d,Washington Nationals,Grass,No,No
618c03e0,Milwaukee Brewers,Grass,No,No
618f1bb1,Milwaukee Brewers,Fire,Yes,No
61933614,Washington Nationals,Fire,Yes,Yes
619ad06f,Milwaukee Brewers,Water,No,No
61a95cd8,Washington Nationals,Fire,Yes,No
61afe195,Washington Nationals,Fire,Yes,Yes
61b60da6,Washington Nationals,Water,Yes,No
61d0bb46,Washington Nationals,Water,No,No
61d477b6,Washington Nationals,Water,Yes,No
61dcc631,Milwaukee Brewers,Grass,No,No
61dcc755,Milwaukee Brewers,Dragon,No,No
61dde599,Washington Nationals,Grass,No,No
61e8f61a,Washington Nationals,Grass,Yes,No
61f10001,Milwaukee Brewers,Water,Yes,No
61f9115a,Milwaukee Brewers,Grass,No,No
61f9801a,Washington Nationals,Water,Yes,No
61fa24a8,Washington Nationals,Dragon,No,No
61fbe79a,Washington Nationals,Grass,Yes,No
62034639,Milwaukee Brewers,Water,No,Unknown
620a510f,Milwaukee Brewers,Water,Yes,Yes
620c1f6b,Washington Nationals,Fire,Yes,Yes
620c30ab,Washington Nationals,Fire,Yes,Yes
6213aaac,Milwaukee Brewers,Fire,No,No
6214e079,Milwaukee Brewers,Water,No,No
6217acb7,Milwaukee Brewers,Water,No,No
6217cdb9,Milwaukee Brewers,Fire,Yes,No
62210171,Milwaukee Brewers,Water,No,No
62284f9f,Milwaukee Brewers,Grass,Yes,Yes
6242821e,Milwaukee Brewers,Fire,No,No
6249494f,Washington Nationals,Water,No,No
62712811,Washington Nationals,Water,No,No
62763a59,Washington Nationals,Fire,Yes,Yes
627640e3,Milwaukee Brewers,Grass,No,No
627967af,Washington Nationals,Water,No,No
627c99bf,Washington Nationals,Water,No,No
62885d68,Milwaukee Brewers,Fire,Yes,Yes
6295f9e7,Milwaukee Brewers,Grass,No,No
6296dc6e,Milwaukee Brewers,Psychic,Yes,Yes
62a8e243,Washington Nationals,Fire,Yes,Yes
62beae84,Washington Nationals,Dragon,No,No
62c75562,Milwaukee Brewers,Fire,Yes,No
62ce8685,Milwaukee Brewers,Dragon,No,No
62d1a9e0,Washington Nationals,Fire,No,No
62e1a9b1,Washington Nationals,Water,No,Yes
630153aa,Washington Nationals,Fire,Yes,No
630d3e9c,Washington Nationals,Dragon,Yes,No
63160f08,Washington Nationals,Water,No,No
63190ad7,Milwaukee Brewers,Water,Yes,No
6325b95b,Washington Nationals,Fire,Yes,No
632f51c7,Milwaukee Brewers,Water,No,No
6334a23e,Milwaukee Brewers,Fire,Yes,Yes
6338ae54,Milwaukee Brewers,Dragon,No,No
633bbeeb,Washington Nationals,Water,No,No
6340594f,Washington Nationals,Fire,Yes,Yes
634692d5,Washington Nationals,Water,Yes,No
63477a86,Washington Nationals,Fairy,Yes,No
635215a7,Milwaukee Brewers,Grass,No,No
635284fa,Washington Nationals,Water,No,No
635c304e,Baltimore Orioles,Fairy,No,No
636535c9,Washington Nationals,Water,No,No
636f2f04,Washington Nationals,Fire,Yes,No
6372456b,Washington Nationals,Fire,Yes,Yes
637884af,Milwaukee Brewers,Grass,No,No
6382721f,Washington Nationals,Fire,Yes,Yes
638438c0,Milwaukee Brewers,Fire,Yes,Yes
6388cf97,Milwaukee Brewers,Fire,Yes,Yes
638d17d3,Milwaukee Brewers,Water,No,No
63953f16,Washington Nationals,Grass,No,Yes
639a92ba,Washington Nationals,Water,No,No
639c6785,Milwaukee Brewers,Fairy,No,No
639e7cb7,Milwaukee Brewers,Grass,No,No
639e88d8,Washington Nationals,Fire,Yes,Yes
63a510f0,Washington Nationals,Grass,No,No
63a6bda0,Washington Nationals,Grass,No,No
63a6e3c7,Washington Nationals,Fire,No,No
63a9fbb8,Milwaukee Brewers,Fire,No,No
63af0ea5,Milwaukee Brewers,Fire,Yes,Yes
63b10dc1,Washington Nationals,Grass,No,No
63c25edc,Milwaukee Brewers,Fire,Yes,Yes
63c3b332,Milwaukee Brewers,Dragon,No,No
63c5f7e0,Washington Nationals,Fire,Yes,No
63cd02f0,Baltimore Orioles,Dragon,No,Yes
63cf1c1b,Washington Nationals,Fire,Yes,No
63d44c2f,Milwaukee Brewers,Fire,Yes,No
63e2426d,Milwaukee Brewers,Grass,No,No
63e6929e,Milwaukee Brewers,Fire,No,No
63ea07a4,Washington Nationals,Dragon,Yes,No
63ed7cee,Washington Nationals,Grass,No,No
63ee6d54,Baltimore Orioles,Grass,No,No
63f07e83,Milwaukee Brewers,Water,No,No
63f368c1,Baltimore Orioles,Dragon,No,No
63f43e88,Washington Nationals,Water,No,No
63fde471,Washington Nationals,Grass,Yes,No
63ff1bf9,Milwaukee Brewers,Grass,No,No
6416d3a7,Milwaukee Brewers,Fire,Yes,Unknown
641a51ce,Milwaukee Brewers,Grass,Yes,No
642449aa,Washington Nationals,Fire,Yes,Unknown
642d0b0d,Milwaukee Brewers,Grass,No,No
64300a90,Baltimore Orioles,Grass,No,Unknown
64327684,Baltimore Orioles,Fire,Yes,Yes
6432fb01,Milwaukee Brewers,Fire,Yes,Yes
6434657b,Washington Nationals,Fire,Yes,Yes
6436ee48,Washington Nationals,Water,Yes,No
643b727e,Washington Nationals,Water,No,No
6442e4d0,Milwaukee Brewers,Fire,No,No
64491a13,Washington Nationals,Fire,No,Yes
64597ae2,Washington Nationals,Grass,No,No
645deae3,Milwaukee Brewers,Fire,No,No
646549f5,Washington Nationals,Grass,Yes,No
647dc40e,Washington Nationals,Grass,No,No
6482faf1,Milwaukee Brewers,Water,No,No
6486df48,Milwaukee Brewers,Grass,No,No
6489a1a5,Washington Nationals,Grass,No,No
64956ed3,Milwaukee Brewers,Fairy,Yes,No
64a42ba4,Milwaukee Brewers,Grass,No,No
64aaf96a,Washington Nationals,Fire,Yes,Yes
64aeeb60,Washington Nationals,Fairy,No,No
64b4fd97,Washington Nationals,Fire,Yes,Yes
64b7f9f8,Milwaukee Brewers,Fire,No,Unknown
64c04471,Milwaukee Brewers,Water,Yes,No
64c0fdec,Milwaukee Brewers,Grass,No,No
64e1304e,Washington Nationals,Fire,No,No
64e835ea,Milwaukee Brewers,Fire,No,Yes
64e88c52,Milwaukee Brewers,Water,No,No
64ee7659,Baltimore Orioles,Water,No,No
64f3ca6a,Washington Nationals,Fire,Yes,Yes
64f9e243,Milwaukee Brewers,Water,Yes,No
6504f59b,Milwaukee Brewers,Water,No,No
651c4989,Milwaukee Brewers,Fire,Yes,Yes
65257594,Washington Nationals,Water,Yes,No
6525f48c,Milwaukee Brewers,Fire,No,No
65374af6,Milwaukee Brewers,Psychic,Yes,No
65395e5e,Milwaukee Brewers,Grass,No,No
6539ffcf,Milwaukee Brewers,Water,No,No
653dc0a7,Washington Nationals,Water,No,Yes
653f3bbc,Milwaukee Brewers,Grass,No,No
6542b5b6,Washington Nationals,Fire,Yes,No
65493e37,Washington Nationals,Fire,No,No
