term_code,course_id,subject,course_num,student_id,final_grade
Fall 2021,4dfb5479,Eel Catching,001A,2b376004,C
Fall 2021,ce6de270,Mahjong Strategy,010,2b376004,F
Fall 2021,27301841,Eel Catching,001A,8793dd0f,C
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,8793dd0f,C
Fall 2021,bd0e4c87,Apple Picking,001A,314cdb62,W
Fall 2021,d858718a,Eel Catching,001A,314cdb62,A
Fall 2021,12da36be,Mahjong Strategy,002,314cdb62,C
Fall 2021,27301841,Eel Catching,001A,20ee23b0,B
Fall 2021,4a72162f,Mahjong Strategy,010,20ee23b0,B
Fall 2021,7a20bf6b,Apple Picking,031A,8cdd8c84,A
Fall 2021,71db6c4d,Eel Catching,001A,8cdd8c84,A
Fall 2021,75f79d03,Eel Catching,001A,0cde9df0,C
Fall 2021,12da36be,Mahjong Strategy,002,0cde9df0,W
Fall 2021,f65e24e0,Crocheting,001,f7d31d80,A
Fall 2021,328cbbf4,Mahjong Strategy,010,f7d31d80,A
Fall 2021,a4b81228,Crocheting,001,7b6abf3f,C
Fall 2021,14f88a5f,Eel Catching,001A,7b6abf3f,C
Fall 2021,8e349384,Mahjong Strategy,010,7b6abf3f,C
Fall 2021,8412ebf0,Eel Catching,001A,6f6654b2,C
Fall 2021,8b78f7f3,Eel Catching,099X,6f6654b2,P
Fall 2021,08504c05,Mahjong Strategy,001,6f6654b2,W
Fall 2021,8412ebf0,Eel Catching,001A,4907c23b,A
Fall 2021,8b78f7f3,Eel Catching,099X,4907c23b,P
Fall 2021,75f79d03,Eel Catching,001A,bf0c6482,W
Fall 2021,81e02dee,Mahjong Strategy,003A,bf0c6482,C
Fall 2021,7a20bf6b,Apple Picking,031A,894c1a65,A
Fall 2021,b525aeab,Eel Catching,001A,894c1a65,F
Fall 2021,3784f087,Apple Picking,001DH,03c01b13,A
Fall 2021,17755f39,Eel Catching,001B,03c01b13,A
Fall 2021,fa634167,Eel Catching,001A,076d5789,A
Fall 2021,dd6453d7,Mahjong Strategy,010,076d5789,B
Fall 2021,71db6c4d,Eel Catching,001A,94257f13,A
Fall 2021,322d4c7c,Mahjong Strategy,010,94257f13,A
Fall 2021,f1140fb4,Eel Catching,001A,ca56845b,W
Fall 2021,dff84d37,Mahjong Strategy,010,ca56845b,W
Fall 2021,a060635c,Eel Catching,001A,383c439b,A
Fall 2021,2ff2c9cd,Eel Catching,099X,383c439b,P
Fall 2021,b525aeab,Eel Catching,001A,c119dba7,A
Fall 2021,97f3fcd6,Mahjong Strategy,003A,c119dba7,A
Fall 2021,81d43d27,Eel Catching,001A,929e5c37,F
Fall 2021,1bf69555,Mahjong Strategy,001,929e5c37,W
Fall 2021,053baf3b,Apple Picking,065B,e02bd323,A
Fall 2021,a1245692,Apple Picking,001A,530e373e,A
Fall 2021,9662000e,Apple Picking,014,530e373e,A
Fall 2021,2e74a477,Crocheting,001,530e373e,A
Fall 2021,1bf69555,Mahjong Strategy,001,530e373e,B
Fall 2021,1af566c4,Eel Catching,001A,cd1702b0,A
Fall 2021,dff84d37,Mahjong Strategy,010,cd1702b0,B
Fall 2021,759a3a3b,Mahjong Strategy,010,90742cbd,B
Fall 2021,d858718a,Eel Catching,001A,4620790d,B
Fall 2021,8e349384,Mahjong Strategy,010,4620790d,C
Fall 2021,2a2fe6ac,Eel Catching,001B,63fde471,A
Fall 2021,81e02dee,Mahjong Strategy,003A,63fde471,A
Fall 2021,9361d0dd,Apple Picking,049A,902c88a2,A
Fall 2021,6e1ee7f6,Apple Picking,004,d1047765,A
Fall 2021,0c034aca,Eel Catching,001A,d1047765,B
Fall 2021,3666b21a,Mahjong Strategy,010,7a80bbb2,A
Fall 2021,a1f017a7,Mahjong Strategy,010C,7a80bbb2,P
Fall 2021,be7ee771,Mahjong Strategy,000D,64c0fdec,A
Fall 2021,a1245692,Apple Picking,001A,58cdec15,A
Fall 2021,27301841,Eel Catching,001A,58cdec15,A
Fall 2021,3803de09,Mahjong Strategy,000G,58cdec15,A
Fall 2021,2eb83e16,Eel Catching,001A,a9be0ef1,A
Fall 2021,9662000e,Apple Picking,014,ba343ecd,C
Fall 2021,b36ed35d,Eel Catching,001A,ba343ecd,B
Fall 2021,4a72162f,Mahjong Strategy,010,ba343ecd,C
Fall 2021,75f79d03,Eel Catching,001A,d659c4dd,C
Fall 2021,dff84d37,Mahjong Strategy,010,d659c4dd,C
Fall 2021,f38e01c7,Mahjong Strategy,010,36780993,A
Fall 2021,1b7dfa83,Apple Picking,067A,7e81d8e3,A
Fall 2021,2eb83e16,Eel Catching,001A,7e81d8e3,A
Fall 2021,2cb81496,Mahjong Strategy,010,7e81d8e3,W
Fall 2021,732fc83b,Crocheting,001,6a31036d,B
Fall 2021,2cb81496,Mahjong Strategy,010,6a31036d,A
Fall 2021,14f88a5f,Eel Catching,001A,58108117,W
Fall 2021,3d7720b2,Mahjong Strategy,010,58108117,W
Fall 2021,2eb83e16,Eel Catching,001A,d46b28e0,A
Fall 2021,80389344,Eel Catching,001A,6c5c1de5,D
Fall 2021,8412ebf0,Eel Catching,001A,2409aa6e,A
Fall 2021,8b78f7f3,Eel Catching,099X,2409aa6e,P
Fall 2021,a1bebd6d,Mahjong Strategy,001,2409aa6e,A
Fall 2021,d76b872b,Mahjong Strategy,001C,2409aa6e,P
Fall 2021,8412ebf0,Eel Catching,001A,5161d6b3,A
Fall 2021,8b78f7f3,Eel Catching,099X,5161d6b3,P
Fall 2021,a1bebd6d,Mahjong Strategy,001,5161d6b3,A
Fall 2021,d76b872b,Mahjong Strategy,001C,5161d6b3,P
Fall 2021,331eae9e,Eel Catching,001A,bff64034,F
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,bff64034,C
Fall 2021,3da0cc8c,Crocheting,001,3ff5589f,F
Fall 2021,33dc49ff,Eel Catching,001A,3ff5589f,W
Fall 2021,0c034aca,Eel Catching,001A,15acbaf3,W
Fall 2021,2c59007a,Eel Catching,001B,1aeb7378,B
Fall 2021,08504c05,Mahjong Strategy,001,1aeb7378,B
Fall 2021,73edd4c4,Mahjong Strategy,010,2f6137c5,W
Fall 2021,737a6e55,Mahjong Strategy,010C,2f6137c5,W
Fall 2021,2e74a477,Crocheting,001,509abec7,B
Fall 2021,855a2209,Eel Catching,001A,509abec7,B
Fall 2021,855a2209,Eel Catching,001A,904ee156,F
Fall 2021,2cb81496,Mahjong Strategy,010,904ee156,B
Fall 2021,33dc49ff,Eel Catching,001A,d813e728,D
Fall 2021,f42de7fd,Mahjong Strategy,010,d813e728,A
Fall 2021,33dc49ff,Eel Catching,001A,d9af97f2,W
Fall 2021,a1bebd6d,Mahjong Strategy,001,2c045c4a,W
Fall 2021,d76b872b,Mahjong Strategy,001C,2c045c4a,W
Fall 2021,a4b81228,Crocheting,001,7e3ec981,C
Fall 2021,d858718a,Eel Catching,001A,7e3ec981,F
Fall 2021,be7ee771,Mahjong Strategy,000D,7e3ec981,C
Fall 2021,0f302c2a,Eel Catching,001A,93205bce,B
Fall 2021,322d4c7c,Mahjong Strategy,010,93205bce,A
Fall 2021,10672195,Crocheting,001,fc814115,D
Fall 2021,1fcd95ce,Crocheting,020,fc814115,C
Fall 2021,d6ee7464,Mahjong Strategy,004A,b7e66fac,A
Fall 2021,71db6c4d,Eel Catching,001A,fff7ed7c,A
Fall 2021,97f3fcd6,Mahjong Strategy,003A,fff7ed7c,A
Fall 2021,7ee88e20,Eel Catching,905,bab5be5f,P
Fall 2021,3666b21a,Mahjong Strategy,010,bab5be5f,F
Fall 2021,a1f017a7,Mahjong Strategy,010C,bab5be5f,NP
Fall 2021,1abde9e6,Eel Catching,001A,5294e573,W
Fall 2021,669254be,Mahjong Strategy,010,5294e573,W
Fall 2021,0749ecd5,Mahjong Strategy,010C,5294e573,W
Fall 2021,0f39a651,Eel Catching,001A,1ee4d06b,F
Fall 2021,b36ed35d,Eel Catching,001A,14ca7df0,B
Fall 2021,322d4c7c,Mahjong Strategy,010,14ca7df0,F
Fall 2021,fa634167,Eel Catching,001A,344ca447,A
Fall 2021,732fc83b,Crocheting,001,0ba6745e,C
Fall 2021,2cb81496,Mahjong Strategy,010,0ba6745e,A
Fall 2021,10672195,Crocheting,001,84b5d243,A
Fall 2021,14f88a5f,Eel Catching,001A,84b5d243,C
Fall 2021,92c656a9,Mahjong Strategy,012,84b5d243,C
Fall 2021,c0359647,Eel Catching,001C,0166278b,A
Fall 2021,97f3fcd6,Mahjong Strategy,003A,0166278b,A
Fall 2021,d2c536c9,Mahjong Strategy,003A,eb53bf54,A
Fall 2021,71db6c4d,Eel Catching,001A,99047c13,A
Fall 2021,546f214a,Mahjong Strategy,010,99047c13,A
Fall 2021,6afb8359,Mahjong Strategy,010C,99047c13,P
Fall 2021,14f88a5f,Eel Catching,001A,59f4b44a,C
Fall 2021,f42de7fd,Mahjong Strategy,010,59f4b44a,A
Fall 2021,4a72162f,Mahjong Strategy,010,677917a5,A
Fall 2021,483fd22e,Mahjong Strategy,106,64f3ca6a,W
Fall 2021,8cc733c7,Eel Catching,001A,4a6d0ce7,W
Fall 2021,33dc49ff,Eel Catching,001A,abd2b952,W
Fall 2021,759a3a3b,Mahjong Strategy,010,abd2b952,W
Fall 2021,d815c569,Eel Catching,001A,d0409ace,A
Fall 2021,afd541e3,Mahjong Strategy,001,d0409ace,B
Fall 2021,a8021a38,Mahjong Strategy,001C,d0409ace,P
Fall 2021,12da36be,Mahjong Strategy,002,a5e14a26,F
Fall 2021,1af566c4,Eel Catching,001A,08436378,A
Fall 2021,f04f4bf4,Mahjong Strategy,010,08436378,C
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,a2e0b1c9,A
Fall 2021,1fcd95ce,Crocheting,020,6f63f0a4,A
Fall 2021,2cb81496,Mahjong Strategy,010,6f63f0a4,A
Fall 2021,a060635c,Eel Catching,001A,54f00ea1,C
Fall 2021,2ff2c9cd,Eel Catching,099X,54f00ea1,P
Fall 2021,669254be,Mahjong Strategy,010,54f00ea1,C
Fall 2021,0749ecd5,Mahjong Strategy,010C,54f00ea1,P
Fall 2021,d815c569,Eel Catching,001A,2ba2e407,A
Fall 2021,0aff558e,Eel Catching,001A,eeb3c71e,W
Fall 2021,53c6b218,Eel Catching,099X,eeb3c71e,W
Fall 2021,7ee88e20,Eel Catching,905,85e33dba,NP
Fall 2021,84e3a411,Mahjong Strategy,002,85e33dba,W
Fall 2021,254ef9b2,Eel Catching,001A,3c0b6ea6,B
Fall 2021,84e3a411,Mahjong Strategy,002,3c0b6ea6,B
Fall 2021,486b03b3,Crocheting,008,9f47789e,C
Fall 2021,33dc49ff,Eel Catching,001A,9f47789e,W
Fall 2021,331eae9e,Eel Catching,001A,ce0ffb15,B
Fall 2021,f604ca05,Mahjong Strategy,003B,ce0ffb15,A
Fall 2021,a060635c,Eel Catching,001A,bf41c292,F
Fall 2021,2ff2c9cd,Eel Catching,099X,bf41c292,NP
Fall 2021,dff84d37,Mahjong Strategy,010,8219bf86,C
Fall 2021,b28e5be6,Eel Catching,001A,26b12c46,W
Fall 2021,08504c05,Mahjong Strategy,001,26b12c46,W
Fall 2021,75f79d03,Eel Catching,001A,3d1e8e66,W
Fall 2021,84e3a411,Mahjong Strategy,002,3d1e8e66,W
Fall 2021,328cbbf4,Mahjong Strategy,010,e679d8cd,C
Fall 2021,f0c9452b,Apple Picking,031A,47152fdb,A
Fall 2021,5810a249,Crocheting,001,3bf88b68,A
Fall 2021,19cd8513,Apple Picking,095,a707a4ab,B
Fall 2021,9aeeb3de,Eel Catching,001A,a707a4ab,D
Fall 2021,328cbbf4,Mahjong Strategy,010,a707a4ab,B
Fall 2021,33dc49ff,Eel Catching,001A,dd183c5a,D
Fall 2021,50727605,Mahjong Strategy,000D,dd183c5a,C
Fall 2021,9662000e,Apple Picking,014,74424904,B
Fall 2021,27301841,Eel Catching,001A,74424904,B
Fall 2021,c9951997,Mahjong Strategy,003A,74424904,W
Fall 2021,25bc76d9,Mahjong Strategy,004A,034bc225,A
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,d9a80b30,A
Fall 2021,71db6c4d,Eel Catching,001A,95d8169c,B
Fall 2021,9e09cdb4,Eel Catching,001C,c6c76a1c,A
Fall 2021,4a72162f,Mahjong Strategy,010,c6c76a1c,B
Fall 2021,33dc49ff,Eel Catching,001A,9c661a81,D
Fall 2021,759a3a3b,Mahjong Strategy,010,9c661a81,W
Fall 2021,0c034aca,Eel Catching,001A,55d4f79b,W
Fall 2021,a1bebd6d,Mahjong Strategy,001,55d4f79b,W
Fall 2021,d76b872b,Mahjong Strategy,001C,55d4f79b,W
Fall 2021,0f39a651,Eel Catching,001A,689fb60b,F
Fall 2021,759a3a3b,Mahjong Strategy,010,689fb60b,F
Fall 2021,2cb81496,Mahjong Strategy,010,c2cddcaa,A
Fall 2021,75f79d03,Eel Catching,001A,627c99bf,A
Fall 2021,81e02dee,Mahjong Strategy,003A,627c99bf,A
Fall 2021,d815c569,Eel Catching,001A,6d9fdff3,C
Fall 2021,64433aee,Mahjong Strategy,010,6d9fdff3,W
Fall 2021,9de80aef,Crocheting,010,aa5af70f,A
Fall 2021,ca4033b7,Eel Catching,001A,aa5af70f,A
Fall 2021,855a2209,Eel Catching,001A,aec3fae8,F
Fall 2021,12da36be,Mahjong Strategy,002,aec3fae8,F
Fall 2021,9cd4093e,Mahjong Strategy,014,ba6a90d2,A
Fall 2021,59868bdf,Eel Catching,001A,253d22b1,A
Fall 2021,3d7720b2,Mahjong Strategy,010,253d22b1,B
Fall 2021,d3b30537,Apple Picking,031A,d170241c,A
Fall 2021,0f39a651,Eel Catching,001A,6656a2c7,A
Fall 2021,81e02dee,Mahjong Strategy,003A,6656a2c7,A
Fall 2021,6829b4c2,Eel Catching,001A,d46f6759,A
Fall 2021,81d43d27,Eel Catching,001A,15949c51,C
Fall 2021,27301841,Eel Catching,001A,179a6a56,A
Fall 2021,35a545fb,Mahjong Strategy,001,179a6a56,B
Fall 2021,21c1733e,Mahjong Strategy,010,63a510f0,C
Fall 2021,f42de7fd,Mahjong Strategy,010,3d034bbf,A
Fall 2021,21c1733e,Mahjong Strategy,010,64e88c52,A
Fall 2021,e8f21287,Crocheting,001,61f9801a,A
Fall 2021,8419782a,Eel Catching,001B,61f9801a,B
Fall 2021,afd541e3,Mahjong Strategy,001,61f9801a,W
Fall 2021,a8021a38,Mahjong Strategy,001C,61f9801a,W
Fall 2021,25bc76d9,Mahjong Strategy,004A,ef76e587,F
Fall 2021,0aff558e,Eel Catching,001A,8e3deb5e,A
Fall 2021,53c6b218,Eel Catching,099X,8e3deb5e,P
Fall 2021,73edd4c4,Mahjong Strategy,010,8e3deb5e,B
Fall 2021,737a6e55,Mahjong Strategy,010C,8e3deb5e,P
Fall 2021,8412ebf0,Eel Catching,001A,bb6ad4fc,W
Fall 2021,8b78f7f3,Eel Catching,099X,bb6ad4fc,W
Fall 2021,3d7720b2,Mahjong Strategy,010,ac39d36c,C
Fall 2021,7a20bf6b,Apple Picking,031A,b7467b98,A
Fall 2021,0f39a651,Eel Catching,001A,b7467b98,W
Fall 2021,3803de09,Mahjong Strategy,000G,b7467b98,W
Fall 2021,e8f21287,Crocheting,001,f734819d,A
Fall 2021,8419782a,Eel Catching,001B,f734819d,B
Fall 2021,3d7720b2,Mahjong Strategy,010,f734819d,B
Fall 2021,d57c4893,Mahjong Strategy,010,68fa9910,A
Fall 2021,e55f6127,Crocheting,001,745abc6f,A
Fall 2021,27301841,Eel Catching,001A,745abc6f,A
Fall 2021,9cd4093e,Mahjong Strategy,014,745abc6f,B
Fall 2021,9beae705,Eel Catching,018H,63e6929e,A
Fall 2021,81e02dee,Mahjong Strategy,003A,63e6929e,A
Fall 2021,59868bdf,Eel Catching,001A,16e21579,B
Fall 2021,4a72162f,Mahjong Strategy,010,16e21579,W
Fall 2021,732fc83b,Crocheting,001,cf5776ed,A
Fall 2021,d858718a,Eel Catching,001A,cf5776ed,A
Fall 2021,25bc76d9,Mahjong Strategy,004A,34437115,A
Fall 2021,b28e5be6,Eel Catching,001A,4ac07feb,W
Fall 2021,71db6c4d,Eel Catching,001A,bcd49331,B
Fall 2021,73edd4c4,Mahjong Strategy,010,bcd49331,B
Fall 2021,737a6e55,Mahjong Strategy,010C,bcd49331,P
Fall 2021,99563417,Eel Catching,001B,a491e898,A
Fall 2021,546f214a,Mahjong Strategy,010,a491e898,A
Fall 2021,6afb8359,Mahjong Strategy,010C,a491e898,P
Fall 2021,27301841,Eel Catching,001A,af244f5f,A
Fall 2021,d57c4893,Mahjong Strategy,010,af244f5f,B
Fall 2021,80389344,Eel Catching,001A,33842ecf,B
Fall 2021,254ef9b2,Eel Catching,001A,d1264161,A
Fall 2021,a4b81228,Crocheting,001,e28e5449,B
Fall 2021,71db6c4d,Eel Catching,001A,e28e5449,C
Fall 2021,3d7720b2,Mahjong Strategy,010,e28e5449,D
Fall 2021,295da6fd,Eel Catching,001A,ac849ce7,F
Fall 2021,546f214a,Mahjong Strategy,010,ac849ce7,F
Fall 2021,6afb8359,Mahjong Strategy,010C,ac849ce7,NP
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,bdad4dc4,B
Fall 2021,6947847a,Mahjong Strategy,105,3fef3313,A
Fall 2021,4a72162f,Mahjong Strategy,010,b0409a92,A
Fall 2021,f1140fb4,Eel Catching,001A,95ef3b5b,W
Fall 2021,8e349384,Mahjong Strategy,010,95ef3b5b,W
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,9798aa10,A
Fall 2021,14f88a5f,Eel Catching,001A,8d83f84d,C
Fall 2021,8e349384,Mahjong Strategy,010,8d83f84d,W
Fall 2021,d6289a49,Eel Catching,001A,3adff7cc,F
Fall 2021,4a72162f,Mahjong Strategy,010,3adff7cc,F
Fall 2021,6829b4c2,Eel Catching,001A,2e1fd3e8,W
Fall 2021,19cd8513,Apple Picking,095,3da001eb,A
Fall 2021,e55f6127,Crocheting,001,3da001eb,B
Fall 2021,6829b4c2,Eel Catching,001A,3da001eb,A
Fall 2021,ca4033b7,Eel Catching,001A,ff2d665d,B
Fall 2021,acb466a9,Mahjong Strategy,002,ff2d665d,B
Fall 2021,154b06ca,Eel Catching,001B,e8bfa813,B
Fall 2021,acb466a9,Mahjong Strategy,002,e8bfa813,B
Fall 2021,ce6de270,Mahjong Strategy,010,0be4e79e,F
Fall 2021,855a2209,Eel Catching,001A,39b72db0,B
Fall 2021,3d7720b2,Mahjong Strategy,010,39b72db0,B
Fall 2021,f1501400,Mahjong Strategy,003B,a4b837ef,B
Fall 2021,f0048614,Apple Picking,057A,c909aa9b,A
Fall 2021,1abde9e6,Eel Catching,001A,c909aa9b,A
Fall 2021,669254be,Mahjong Strategy,010,c909aa9b,B
Fall 2021,0749ecd5,Mahjong Strategy,010C,c909aa9b,P
Fall 2021,20e84103,Mahjong Strategy,004C,1439e300,A
Fall 2021,8412ebf0,Eel Catching,001A,21f04841,A
Fall 2021,8b78f7f3,Eel Catching,099X,21f04841,P
Fall 2021,be7ee771,Mahjong Strategy,000D,21f04841,B
Fall 2021,fe869aae,Mahjong Strategy,010,fbacbd6f,B
Fall 2021,e8f21287,Crocheting,001,a9f51e97,A
Fall 2021,a060635c,Eel Catching,001A,a9f51e97,A
Fall 2021,2ff2c9cd,Eel Catching,099X,a9f51e97,P
Fall 2021,5810a249,Crocheting,001,208ec4e2,A
Fall 2021,5810a249,Crocheting,001,92008b9d,C
Fall 2021,63947760,Crocheting,001,f7517b33,B
Fall 2021,5810a249,Crocheting,001,b6cbcfd0,A
Fall 2021,ca4033b7,Eel Catching,001A,e798c6bf,A
Fall 2021,33dc49ff,Eel Catching,001A,ac6e6e27,A
Fall 2021,50727605,Mahjong Strategy,000D,ac6e6e27,A
Fall 2021,0412b3e7,Apple Picking,004,d1741d7c,A
Fall 2021,d5ca445f,Mahjong Strategy,003A,d1741d7c,A
Fall 2021,ca4033b7,Eel Catching,001A,c29d6b60,W
Fall 2021,546f214a,Mahjong Strategy,010,c29d6b60,W
Fall 2021,6afb8359,Mahjong Strategy,010C,c29d6b60,W
Fall 2021,5810a249,Crocheting,001,baf6d9d5,A
Fall 2021,0f39a651,Eel Catching,001A,7f1ac675,A
Fall 2021,b83c5a88,Apple Picking,067A,25c60eb2,A
Fall 2021,84e3a411,Mahjong Strategy,002,25c60eb2,A
Fall 2021,a4b81228,Crocheting,001,0a1032ec,B
Fall 2021,b36ed35d,Eel Catching,001A,0a1032ec,D
Fall 2021,afd541e3,Mahjong Strategy,001,0a1032ec,C
Fall 2021,a8021a38,Mahjong Strategy,001C,0a1032ec,P
Fall 2021,fa634167,Eel Catching,001A,7a2ab526,F
Fall 2021,1bf69555,Mahjong Strategy,001,7a2ab526,F
Fall 2021,1abde9e6,Eel Catching,001A,0937f869,W
Fall 2021,669254be,Mahjong Strategy,010,0937f869,W
Fall 2021,0749ecd5,Mahjong Strategy,010C,0937f869,W
Fall 2021,d858718a,Eel Catching,001A,50d4d8b3,A
Fall 2021,a1bebd6d,Mahjong Strategy,001,50d4d8b3,D
Fall 2021,d76b872b,Mahjong Strategy,001C,50d4d8b3,P
Fall 2021,f0a4d7a5,Mahjong Strategy,000D,cbae99d0,A
Fall 2021,e68fdbac,Apple Picking,031B,393dff4e,A
Fall 2021,27301841,Eel Catching,001A,393dff4e,B
Fall 2021,b525aeab,Eel Catching,001A,cd97b424,B
Fall 2021,12da36be,Mahjong Strategy,002,cd97b424,F
Fall 2021,f2346520,Apple Picking,001D,2c8b084c,D
Fall 2021,0c034aca,Eel Catching,001A,2c8b084c,C
Fall 2021,1bf69555,Mahjong Strategy,001,2c8b084c,C
Fall 2021,17755f39,Eel Catching,001B,a9dc5528,A
Fall 2021,ce6de270,Mahjong Strategy,010,a9dc5528,A
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,1b9d0864,A
Fall 2021,254ef9b2,Eel Catching,001A,d8127137,A
Fall 2021,7259c7e7,Eel Catching,007A,d8127137,A
Fall 2021,2cb81496,Mahjong Strategy,010,d8127137,C
Fall 2021,1abde9e6,Eel Catching,001A,543f45c6,C
Fall 2021,669254be,Mahjong Strategy,010,543f45c6,C
Fall 2021,0749ecd5,Mahjong Strategy,010C,543f45c6,P
Fall 2021,9955e8c8,Mahjong Strategy,004A,c92e3dcf,A
Fall 2021,0412b3e7,Apple Picking,004,0a754f46,B
Fall 2021,fbd17c18,Crocheting,001,0a754f46,C
Fall 2021,48d753ff,Mahjong Strategy,106,0a754f46,C
Fall 2021,75f79d03,Eel Catching,001A,ba6f9aa8,C
Fall 2021,ce6de270,Mahjong Strategy,010,ba6f9aa8,D
Fall 2021,b36ed35d,Eel Catching,001A,68d96eef,A
Fall 2021,a4d9df10,Mahjong Strategy,003A,68d96eef,C
Fall 2021,b36ed35d,Eel Catching,001A,f85c2fd0,A
Fall 2021,97f3fcd6,Mahjong Strategy,003A,f85c2fd0,A
Fall 2021,8412ebf0,Eel Catching,001A,e9552887,A
Fall 2021,8b78f7f3,Eel Catching,099X,e9552887,P
Fall 2021,a1bebd6d,Mahjong Strategy,001,e9552887,B
Fall 2021,d76b872b,Mahjong Strategy,001C,e9552887,P
Fall 2021,a060635c,Eel Catching,001A,7a4e69ce,F
Fall 2021,2ff2c9cd,Eel Catching,099X,7a4e69ce,P
Fall 2021,33dc49ff,Eel Catching,001A,41f6db48,B
Fall 2021,ce6de270,Mahjong Strategy,010,41f6db48,B
Fall 2021,81e02dee,Mahjong Strategy,003A,93c0e65c,C
Fall 2021,a1245692,Apple Picking,001A,c6b93c93,B
Fall 2021,042e1956,Eel Catching,001A,c6b93c93,B
Fall 2021,3da0cc8c,Crocheting,001,023080f0,W
Fall 2021,732fc83b,Crocheting,001,c9b0a504,C
Fall 2021,254ef9b2,Eel Catching,001A,c9b0a504,B
Fall 2021,afd541e3,Mahjong Strategy,001,d0c54d81,D
Fall 2021,a8021a38,Mahjong Strategy,001C,d0c54d81,NP
Fall 2021,6e1ee7f6,Apple Picking,004,8faabd81,A
Fall 2021,eccf1404,Crocheting,001,8faabd81,A
Fall 2021,2cb81496,Mahjong Strategy,010,8faabd81,A
Fall 2021,d858718a,Eel Catching,001A,26feaacf,A
Fall 2021,546f214a,Mahjong Strategy,010,26feaacf,A
Fall 2021,6afb8359,Mahjong Strategy,010C,26feaacf,P
Fall 2021,80389344,Eel Catching,001A,58e210cd,D
Fall 2021,45742f76,Mahjong Strategy,001,58e210cd,W
Fall 2021,5810a249,Crocheting,001,4a36dc25,A
Fall 2021,0f302c2a,Eel Catching,001A,8329c0df,A
Fall 2021,81e02dee,Mahjong Strategy,003A,8329c0df,A
Fall 2021,f0048614,Apple Picking,057A,42e29cb4,A
Fall 2021,9488ea29,Eel Catching,001A,42e29cb4,B
Fall 2021,d6ee7464,Mahjong Strategy,004A,69061a9f,W
Fall 2021,f1140fb4,Eel Catching,001A,639e88d8,C
Fall 2021,f04f4bf4,Mahjong Strategy,010,639e88d8,F
Fall 2021,4dfb5479,Eel Catching,001A,09c8c60e,A
Fall 2021,ce6de270,Mahjong Strategy,010,09c8c60e,A
Fall 2021,59868bdf,Eel Catching,001A,1ca512f2,A
Fall 2021,a1bebd6d,Mahjong Strategy,001,1ca512f2,A
Fall 2021,d76b872b,Mahjong Strategy,001C,1ca512f2,P
Fall 2021,be7ee771,Mahjong Strategy,000D,88d17b2d,A
Fall 2021,d8c31d62,Apple Picking,067B,f82a1152,F
Fall 2021,a1245692,Apple Picking,001A,1569939c,A
Fall 2021,2d43be09,Apple Picking,062A,1569939c,A
Fall 2021,a060635c,Eel Catching,001A,1569939c,A
Fall 2021,2ff2c9cd,Eel Catching,099X,1569939c,P
Fall 2021,b525aeab,Eel Catching,001A,43518fba,B
Fall 2021,92c656a9,Mahjong Strategy,012,43518fba,C
Fall 2021,a58a0518,Eel Catching,001B,865110e0,A
Fall 2021,7259c7e7,Eel Catching,007A,e8ac64e1,W
Fall 2021,a1a9b59a,Eel Catching,001A,dcf0298a,A
Fall 2021,4aa15f34,Eel Catching,099X,dcf0298a,P
Fall 2021,d57c4893,Mahjong Strategy,010,dcf0298a,B
Fall 2021,0c034aca,Eel Catching,001A,bf7d12c0,A
Fall 2021,6947847a,Mahjong Strategy,105,bf7d12c0,A
Fall 2021,14f88a5f,Eel Catching,001A,a628572f,B
Fall 2021,6947847a,Mahjong Strategy,105,6432fb01,C
Fall 2021,39f60566,Apple Picking,001A,c1a91882,A
Fall 2021,331eae9e,Eel Catching,001A,c1a91882,A
Fall 2021,fa634167,Eel Catching,001A,14d65754,A
Fall 2021,1bf69555,Mahjong Strategy,001,14d65754,A
Fall 2021,ad3dd7f3,Apple Picking,010,6e7ac287,W
Fall 2021,22986d6a,Eel Catching,018,6e7ac287,W
Fall 2021,be7ee771,Mahjong Strategy,000D,6e7ac287,W
Fall 2021,9e8ec9f3,Mahjong Strategy,004A,9728e7e6,W
Fall 2021,4bac50c1,Eel Catching,001B,17429840,W
Fall 2021,93afe466,Apple Picking,062C,5189bf15,A
Fall 2021,a1bebd6d,Mahjong Strategy,001,5189bf15,C
Fall 2021,d76b872b,Mahjong Strategy,001C,5189bf15,P
Fall 2021,7cc76cd0,Mahjong Strategy,012,a0c6ef56,C
Fall 2021,6947847a,Mahjong Strategy,105,11825bee,C
Fall 2021,b525aeab,Eel Catching,001A,71d269eb,A
Fall 2021,08504c05,Mahjong Strategy,001,71d269eb,A
Fall 2021,81d43d27,Eel Catching,001A,3887104a,F
Fall 2021,ad3dd7f3,Apple Picking,010,acdcd0d7,C
Fall 2021,de191b8d,Apple Picking,062B,acdcd0d7,A
Fall 2021,b28e5be6,Eel Catching,001A,acdcd0d7,W
Fall 2021,64433aee,Mahjong Strategy,010,acdcd0d7,W
